305,0.033099736359858516
306,0.03291226732384204
307,0.03272479828782556
308,0.032537329251809084
309,0.03272479828782556
310,0.03291226732384204
311,0.033099736359858516
312,0.033099736359858516
313,0.033099736359858516
314,0.033099736359858516
315,0.033099736359858516
316,0.033099736359858516
317,0.033099736359858516
318,0.033099736359858516
319,0.033099736359858516
320,0.03202811259636888
321,0.030956488832879245
322,0.029884865069389612
323,0.029884865069389612
324,0.029884865069389612
325,0.029884865069389612
326,0.029884865069389612
327,0.029884865069389612
328,0.029884865069389612
329,0.029884865069389612
330,0.029884865069389612
331,0.03149230071462406
332,0.033099736359858516
333,0.033099736359858516
334,0.033099736359858516
335,0.033099736359858516
336,0.032035000935586026
337,0.03097026551131354
338,0.029905530087041055
339,0.03097026551131354
340,0.032035000935586026
341,0.033099736359858516
342,0.033099736359858516
343,0.033099736359858516
344,0.03202811259636888
345,0.030956488832879245
346,0.029884865069389612
347,0.029884865069389612
348,0.029884865069389612
349,0.029884865069389612
350,0.029884865069389612
351,0.029884865069389612
352,0.030956488832879245
353,0.03202811259636888
354,0.033099736359858516
355,0.033099736359858516
356,0.033099736359858516
357,0.033099736359858516
358,0.03149230071462406
359,0.029884865069389612
360,0.03202221220353018
361,0.034159559337670745
362,0.03629690647181131
363,0.03416644767688789
364,0.032035988881964475
365,0.029905530087041055
366,0.03150263322344979
367,0.033099736359858516
368,0.03202811259636888
369,0.030956488832879245
370,0.029884865069389612
371,0.03149230071462406
372,0.033099736359858516
373,0.03202811259636888
374,0.030956488832879245
375,0.029884865069389612
376,0.030956488832879245
377,0.03202811259636888
378,0.033099736359858516
379,0.033099736359858516
380,0.033099736359858516
381,0.033099736359858516
382,0.033099736359858516
383,0.033099736359858516
384,0.03202811259636888
385,0.030956488832879245
386,0.029884865069389612
387,0.029895197578215335
388,0.029905530087041055
389,0.03097026551131354
390,0.032035000935586026
391,0.033099736359858516
392,0.03469832141583491
393,0.03629690647181131
394,0.03416644767688789
395,0.032035988881964475
396,0.029905530087041055
397,0.03097026551131354
398,0.032035000935586026
399,0.033099736359858516
400,0.034708673170435814
401,0.03631760998101311
402,0.03417336167713861
403,0.03202911337326411
404,0.029884865069389612
405,0.03470132655299596
406,0.03951778803660231
407,0.036306813714198076
408,0.03309583939179384
409,0.029884865069389612
410,0.030956488832879245
411,0.03202811259636888
